Date,Medication,Units_Sold
2023-06-28,Azithromycin,107
2023-06-29,Azithromycin,91
2023-06-30,Azithromycin,88
2023-07-01,Azithromycin,78
2023-07-02,Azithromycin,103
2023-07-03,Azithromycin,107
2023-07-04,Azithromycin,125
2023-07-05,Azithromycin,105
2023-07-06,Azithromycin,89
2023-07-07,Azithromycin,78
2023-07-08,Azithromycin,88
2023-07-09,Azithromycin,92
2023-07-10,Azithromycin,114
2023-07-11,Azithromycin,116
2023-07-12,Azithromycin,119
2023-07-13,Azithromycin,85
2023-07-14,Azithromycin,67
2023-07-15,Azithromycin,93
2023-07-16,Azithromycin,105
2023-07-17,Azithromycin,120
2023-07-18,Azithromycin,139
2023-07-19,Azithromycin,131
2023-07-20,Azithromycin,105
2023-07-21,Azithromycin,100
2023-07-22,Azithromycin,97
2023-07-23,Azithromycin,110
2023-07-24,Azithromycin,114
2023-07-25,Azithromycin,116
2023-07-26,Azithromycin,106
2023-07-27,Azithromycin,86
2023-07-28,Azithromycin,86
2023-07-29,Azithromycin,88
2023-07-30,Azithromycin,97
2023-07-31,Azithromycin,118
2023-08-01,Azithromycin,113
2023-08-02,Azithromycin,106
2023-08-03,Azithromycin,98
2023-08-04,Azithromycin,83
2023-08-05,Azithromycin,85
2023-08-06,Azithromycin,98
2023-08-07,Azithromycin,115
2023-08-08,Azithromycin,112
2023-08-09,Azithromycin,107
2023-08-10,Azithromycin,93
2023-08-11,Azithromycin,80
2023-08-12,Azithromycin,84
2023-08-13,Azithromycin,96
2023-08-14,Azithromycin,111
2023-08-15,Azithromycin,114
2023-08-16,Azithromycin,107
2023-08-17,Azithromycin,94
2023-08-18,Azithromycin,76
2023-08-19,Azithromycin,84
2023-08-20,Azithromycin,100
2023-08-21,Azithromycin,120
2023-08-22,Azithromycin,119
2023-08-23,Azithromycin,101
2023-08-24,Azithromycin,101
2023-08-25,Azithromycin,85
2023-08-26,Azithromycin,86
2023-08-27,Azithromycin,97
2023-08-28,Azithromycin,114
2023-08-29,Azithromycin,112
2023-08-30,Azithromycin,107
2023-08-31,Azithromycin,92
2023-09-01,Azithromycin,80
2023-09-02,Azithromycin,93
2023-09-03,Azithromycin,103
2023-09-04,Azithromycin,120
2023-09-05,Azithromycin,122
2023-09-06,Azithromycin,109
2023-09-07,Azithromycin,93
2023-09-08,Azithromycin,70
2023-09-09,Azithromycin,83
2023-09-10,Azithromycin,93
2023-09-11,Azithromycin,109
2023-09-12,Azithromycin,125
2023-09-13,Azithromycin,103
2023-09-14,Azithromycin,84
2023-09-15,Azithromycin,82
2023-09-16,Azithromycin,84
2023-09-17,Azithromycin,102
2023-09-18,Azithromycin,124
2023-09-19,Azithromycin,122
2023-09-20,Azithromycin,100
2023-09-21,Azithromycin,95
2023-09-22,Azithromycin,79
2023-09-23,Azithromycin,85
2023-09-24,Azithromycin,91
2023-09-25,Azithromycin,118
2023-09-26,Azithromycin,112
2023-09-27,Azithromycin,111
2023-09-28,Azithromycin,87
2023-09-29,Azithromycin,84
2023-09-30,Azithromycin,78
2023-10-01,Azithromycin,95
2023-10-02,Azithromycin,122
2023-10-03,Azithromycin,141
2023-10-04,Azithromycin,129
2023-10-05,Azithromycin,120
2023-10-06,Azithromycin,106
2023-10-07,Azithromycin,90
2023-10-08,Azithromycin,109
2023-10-09,Azithromycin,121
2023-10-10,Azithromycin,119
2023-10-11,Azithromycin,108
2023-10-12,Azithromycin,84
2023-10-13,Azithromycin,82
2023-10-14,Azithromycin,84
2023-10-15,Azithromycin,100
2023-10-16,Azithromycin,125
2023-10-17,Azithromycin,118
2023-10-18,Azithromycin,110
2023-10-19,Azithromycin,97
2023-10-20,Azithromycin,80
2023-10-21,Azithromycin,80
2023-10-22,Azithromycin,101
2023-10-23,Azithromycin,112
2023-10-24,Azithromycin,125
2023-10-25,Azithromycin,111
2023-10-26,Azithromycin,87
2023-10-27,Azithromycin,74
2023-10-28,Azithromycin,85
2023-10-29,Azithromycin,101
2023-10-30,Azithromycin,109
2023-10-31,Azithromycin,123
2023-11-01,Azithromycin,112
2023-11-02,Azithromycin,93
2023-11-03,Azithromycin,84
2023-11-04,Azithromycin,79
2023-11-05,Azithromycin,95
2023-11-06,Azithromycin,114
2023-11-07,Azithromycin,116
2023-11-08,Azithromycin,111
2023-11-09,Azithromycin,95
2023-11-10,Azithromycin,76
2023-11-11,Azithromycin,80
2023-11-12,Azithromycin,104
2023-11-13,Azithromycin,110
2023-11-14,Azithromycin,118
2023-11-15,Azithromycin,103
2023-11-16,Azithromycin,88
2023-11-17,Azithromycin,72
2023-11-18,Azithromycin,90
2023-11-19,Azithromycin,105
2023-11-20,Azithromycin,111
2023-11-21,Azithromycin,121
2023-11-22,Azithromycin,101
2023-11-23,Azithromycin,94
2023-11-24,Azithromycin,76
2023-11-25,Azithromycin,90
2023-11-26,Azithromycin,102
2023-11-27,Azithromycin,113
2023-11-28,Azithromycin,117
2023-11-29,Azithromycin,109
2023-11-30,Azithromycin,86
2023-12-01,Azithromycin,86
2023-12-02,Azithromycin,85
2023-12-03,Azithromycin,104
2023-12-04,Azithromycin,103
2023-12-05,Azithromycin,119
2023-12-06,Azithromycin,109
2023-12-07,Azithromycin,91
2023-12-08,Azithromycin,80
2023-12-09,Azithromycin,82
2023-12-10,Azithromycin,111
2023-12-11,Azithromycin,116
2023-12-12,Azithromycin,120
2023-12-13,Azithromycin,113
2023-12-14,Azithromycin,88
2023-12-15,Azithromycin,74
2023-12-16,Azithromycin,88
2023-12-17,Azithromycin,98
2023-12-18,Azithromycin,122
2023-12-19,Azithromycin,125
2023-12-20,Azithromycin,97
2023-12-21,Azithromycin,91
2023-12-22,Azithromycin,85
2023-12-23,Azithromycin,75
2023-12-24,Azithromycin,101
2023-12-25,Azithromycin,118
2023-12-26,Azithromycin,119
2023-12-27,Azithromycin,108
2023-12-28,Azithromycin,97
2023-12-29,Azithromycin,73
2023-12-30,Azithromycin,88
2023-12-31,Azithromycin,102
2023-01-01,Amoxicillin,106
2023-01-02,Amoxicillin,110
2023-01-03,Amoxicillin,126
2023-01-04,Amoxicillin,101
2023-01-05,Amoxicillin,89
2023-01-06,Amoxicillin,74
2023-01-07,Amoxicillin,87
2023-01-08,Amoxicillin,96
2023-01-09,Amoxicillin,121
2023-01-10,Amoxicillin,111
2023-01-11,Amoxicillin,106
2023-01-12,Amoxicillin,100
2023-01-13,Amoxicillin,76
2023-01-14,Amoxicillin,89
2023-01-15,Amoxicillin,103
2023-01-16,Amoxicillin,109
2023-01-17,Amoxicillin,120
2023-01-18,Amoxicillin,116
2023-01-19,Amoxicillin,89
2023-01-20,Amoxicillin,77
2023-01-21,Amoxicillin,86
2023-01-22,Amoxicillin,98
2023-01-23,Amoxicillin,108
2023-01-24,Amoxicillin,118
2023-01-25,Amoxicillin,106
2023-01-26,Amoxicillin,90
2023-01-27,Amoxicillin,68
2023-01-28,Amoxicillin,86
2023-01-29,Amoxicillin,91
2023-01-30,Amoxicillin,119
2023-01-31,Amoxicillin,124
2023-02-01,Amoxicillin,98
2023-02-02,Amoxicillin,97
2023-02-03,Amoxicillin,79
2023-02-04,Amoxicillin,89
2023-02-05,Amoxicillin,104
2023-02-06,Amoxicillin,108
2023-02-07,Amoxicillin,115
2023-02-08,Amoxicillin,116
2023-02-09,Amoxicillin,85
2023-02-10,Amoxicillin,82
2023-02-11,Amoxicillin,80
2023-02-12,Amoxicillin,95
2023-02-13,Amoxicillin,115
2023-02-14,Amoxicillin,130
2023-02-15,Amoxicillin,112
2023-02-16,Amoxicillin,86
2023-02-17,Amoxicillin,81
2023-02-18,Amoxicillin,75
2023-02-19,Amoxicillin,88
2023-02-20,Amoxicillin,116
2023-02-21,Amoxicillin,123
2023-02-22,Amoxicillin,116
2023-02-23,Amoxicillin,93
2023-02-24,Amoxicillin,80
2023-02-25,Amoxicillin,82
2023-02-26,Amoxicillin,102
2023-02-27,Amoxicillin,109
2023-02-28,Amoxicillin,116
2023-03-01,Amoxicillin,102
2023-03-02,Amoxicillin,88
2023-03-03,Amoxicillin,76
2023-03-04,Amoxicillin,80
2023-03-05,Amoxicillin,96
2023-03-06,Amoxicillin,116
2023-03-07,Amoxicillin,125
2023-03-08,Amoxicillin,110
2023-03-09,Amoxicillin,88
2023-03-10,Amoxicillin,82
2023-03-11,Amoxicillin,84
2023-03-12,Amoxicillin,100
2023-03-13,Amoxicillin,115
2023-03-14,Amoxicillin,128
2023-03-15,Amoxicillin,109
2023-03-16,Amoxicillin,88
2023-03-17,Amoxicillin,76
2023-03-18,Amoxicillin,88
2023-03-19,Amoxicillin,94
2023-03-20,Amoxicillin,122
2023-03-21,Amoxicillin,109
2023-03-22,Amoxicillin,114
2023-03-23,Amoxicillin,95
2023-03-24,Amoxicillin,78
2023-03-25,Amoxicillin,80
2023-03-26,Amoxicillin,106
2023-03-27,Amoxicillin,124
2023-03-28,Amoxicillin,116
2023-03-29,Amoxicillin,111
2023-03-30,Amoxicillin,96
2023-03-31,Amoxicillin,83
2023-04-01,Amoxicillin,84
2023-04-02,Amoxicillin,98
2023-04-03,Amoxicillin,117
2023-04-04,Amoxicillin,109
2023-04-05,Amoxicillin,115
2023-04-06,Amoxicillin,82
2023-04-07,Amoxicillin,76
2023-04-08,Amoxicillin,82
2023-04-09,Amoxicillin,95
2023-04-10,Amoxicillin,109
2023-04-11,Amoxicillin,126
2023-04-12,Amoxicillin,117
2023-04-13,Amoxicillin,99
2023-04-14,Amoxicillin,84
2023-04-15,Amoxicillin,96
2023-04-16,Amoxicillin,98
2023-04-17,Amoxicillin,113
2023-04-18,Amoxicillin,119
2023-04-19,Amoxicillin,115
2023-04-20,Amoxicillin,94
2023-04-21,Amoxicillin,89
2023-04-22,Amoxicillin,84
2023-04-23,Amoxicillin,92
2023-04-24,Amoxicillin,112
2023-04-25,Amoxicillin,124
2023-04-26,Amoxicillin,106
2023-04-27,Amoxicillin,91
2023-04-28,Amoxicillin,81
2023-04-29,Amoxicillin,93
2023-04-30,Amoxicillin,104
2023-05-01,Amoxicillin,119
2023-05-02,Amoxicillin,120
2023-05-03,Amoxicillin,104
2023-05-04,Amoxicillin,92
2023-05-05,Amoxicillin,91
2023-05-06,Amoxicillin,86
2023-05-07,Amoxicillin,97
2023-05-08,Amoxicillin,113
2023-05-09,Amoxicillin,126
2023-05-10,Amoxicillin,106
2023-05-11,Amoxicillin,90
2023-05-12,Amoxicillin,74
2023-05-13,Amoxicillin,82
2023-05-14,Amoxicillin,102
2023-05-15,Amoxicillin,114
2023-05-16,Amoxicillin,119
2023-05-17,Amoxicillin,102
2023-05-18,Amoxicillin,88
2023-05-19,Amoxicillin,91
2023-05-20,Amoxicillin,83
2023-05-21,Amoxicillin,101
2023-05-22,Amoxicillin,111
2023-05-23,Amoxicillin,119
2023-05-24,Amoxicillin,107
2023-05-25,Amoxicillin,96
2023-05-26,Amoxicillin,85
2023-05-27,Amoxicillin,90
2023-05-28,Amoxicillin,100
2023-05-29,Amoxicillin,125
2023-05-30,Amoxicillin,123
2023-05-31,Amoxicillin,101
2023-06-01,Amoxicillin,99
2023-06-02,Amoxicillin,80
2023-06-03,Amoxicillin,90
2023-06-04,Amoxicillin,94
2023-06-05,Amoxicillin,115
2023-06-06,Amoxicillin,123
2023-06-07,Amoxicillin,109
2023-06-08,Amoxicillin,90
2023-06-09,Amoxicillin,68
2023-06-10,Amoxicillin,80
2023-06-11,Amoxicillin,95
2023-06-12,Amoxicillin,106
2023-06-13,Amoxicillin,115
2023-06-14,Amoxicillin,117
2023-06-15,Amoxicillin,97
2023-06-16,Amoxicillin,76
2023-06-17,Amoxicillin,81
2023-06-18,Amoxicillin,97
2023-06-19,Amoxicillin,119
2023-06-20,Amoxicillin,121
2023-06-21,Amoxicillin,105
2023-06-22,Amoxicillin,88
2023-06-23,Amoxicillin,85
2023-06-24,Amoxicillin,91
2023-06-25,Amoxicillin,95
2023-06-26,Amoxicillin,115
2023-06-27,Amoxicillin,120
2023-06-28,Amoxicillin,107
2023-06-29,Amoxicillin,96
2023-06-30,Amoxicillin,79
2023-07-01,Amoxicillin,93
2023-07-02,Amoxicillin,106
2023-07-03,Amoxicillin,112
2023-07-04,Amoxicillin,119
2023-07-05,Amoxicillin,103
2023-07-06,Amoxicillin,89
2023-07-07,Amoxicillin,84
2023-07-08,Amoxicillin,85
2023-07-09,Amoxicillin,110
2023-07-10,Amoxicillin,109
2023-07-11,Amoxicillin,119
2023-07-12,Amoxicillin,106
2023-07-13,Amoxicillin,89
2023-07-14,Amoxicillin,80
2023-07-15,Amoxicillin,80
2023-07-16,Amoxicillin,104
2023-07-17,Amoxicillin,124
2023-07-18,Amoxicillin,107
2023-07-19,Amoxicillin,115
2023-07-20,Amoxicillin,103
2023-07-21,Amoxicillin,81
2023-07-22,Amoxicillin,81
2023-07-23,Amoxicillin,97
2023-07-24,Amoxicillin,114
2023-07-25,Amoxicillin,121
2023-07-26,Amoxicillin,106
2023-07-27,Amoxicillin,90
2023-07-28,Amoxicillin,75
2023-07-29,Amoxicillin,82
2023-07-30,Amoxicillin,97
2023-07-31,Amoxicillin,115
2023-08-01,Amoxicillin,112
2023-08-02,Amoxicillin,107
2023-08-03,Amoxicillin,90
2023-08-04,Amoxicillin,81
2023-08-05,Amoxicillin,91
2023-08-06,Amoxicillin,99
2023-08-07,Amoxicillin,109
2023-08-08,Amoxicillin,120
2023-08-09,Amoxicillin,105
2023-08-10,Amoxicillin,87
2023-08-11,Amoxicillin,79
2023-08-12,Amoxicillin,81
2023-08-13,Amoxicillin,94
2023-08-14,Amoxicillin,113
2023-08-15,Amoxicillin,121
2023-08-16,Amoxicillin,108
2023-08-17,Amoxicillin,86
2023-08-18,Amoxicillin,76
2023-08-19,Amoxicillin,84
2023-08-20,Amoxicillin,95
2023-08-21,Amoxicillin,111
2023-08-22,Amoxicillin,116
2023-08-23,Amoxicillin,103
2023-08-24,Amoxicillin,91
2023-08-25,Amoxicillin,78
2023-08-26,Amoxicillin,91
2023-08-27,Amoxicillin,94
2023-08-28,Amoxicillin,121
2023-08-29,Amoxicillin,120
2023-08-30,Amoxicillin,116
2023-08-31,Amoxicillin,98
2023-09-01,Amoxicillin,78
2023-09-02,Amoxicillin,77
2023-09-03,Amoxicillin,99
2023-09-04,Amoxicillin,105
2023-09-05,Amoxicillin,122
2023-09-06,Amoxicillin,109
2023-09-07,Amoxicillin,88
2023-09-08,Amoxicillin,78
2023-09-09,Amoxicillin,79
2023-09-10,Amoxicillin,99
2023-09-11,Amoxicillin,110
2023-09-12,Amoxicillin,119
2023-09-13,Amoxicillin,110
2023-09-14,Amoxicillin,94
2023-09-15,Amoxicillin,82
2023-09-16,Amoxicillin,82
2023-09-17,Amoxicillin,102
2023-09-18,Amoxicillin,116
2023-09-19,Amoxicillin,120
2023-09-20,Amoxicillin,103
2023-09-21,Amoxicillin,85
2023-09-22,Amoxicillin,81
2023-09-23,Amoxicillin,86
2023-09-24,Amoxicillin,96
2023-09-25,Amoxicillin,121
2023-09-26,Amoxicillin,130
2023-09-27,Amoxicillin,117
2023-09-28,Amoxicillin,89
2023-09-29,Amoxicillin,78
2023-09-30,Amoxicillin,88
2023-10-01,Amoxicillin,103
2023-10-02,Amoxicillin,110
2023-10-03,Amoxicillin,118
2023-10-04,Amoxicillin,111
2023-10-05,Amoxicillin,86
2023-10-06,Amoxicillin,76
2023-10-07,Amoxicillin,81
2023-10-08,Amoxicillin,98
2023-10-09,Amoxicillin,107
2023-10-10,Amoxicillin,122
2023-10-11,Amoxicillin,105
2023-10-12,Amoxicillin,92
2023-10-13,Amoxicillin,80
2023-10-14,Amoxicillin,79
2023-10-15,Amoxicillin,91
2023-10-16,Amoxicillin,116
2023-10-17,Amoxicillin,117
2023-10-18,Amoxicillin,110
2023-10-19,Amoxicillin,95
2023-10-20,Amoxicillin,70
2023-10-21,Amoxicillin,83
2023-10-22,Amoxicillin,105
2023-10-23,Amoxicillin,122
2023-10-24,Amoxicillin,110
2023-10-25,Amoxicillin,114
2023-10-26,Amoxicillin,86
2023-10-27,Amoxicillin,84
2023-10-28,Amoxicillin,81
2023-10-29,Amoxicillin,103
2023-10-30,Amoxicillin,113
2023-10-31,Amoxicillin,112
2023-11-01,Amoxicillin,105
2023-11-02,Amoxicillin,94
2023-11-03,Amoxicillin,78
2023-11-04,Amoxicillin,78
2023-11-05,Amoxicillin,93
2023-11-06,Amoxicillin,111
2023-11-07,Amoxicillin,115
2023-11-08,Amoxicillin,111
2023-11-09,Amoxicillin,89
2023-11-10,Amoxicillin,79
2023-11-11,Amoxicillin,83
2023-11-12,Amoxicillin,102
2023-11-13,Amoxicillin,118
2023-11-14,Amoxicillin,116
2023-11-15,Amoxicillin,107
2023-11-16,Amoxicillin,94
2023-11-17,Amoxicillin,77
2023-11-18,Amoxicillin,81
2023-11-19,Amoxicillin,103
2023-11-20,Amoxicillin,112
2023-11-21,Amoxicillin,120
2023-11-22,Amoxicillin,100
2023-11-23,Amoxicillin,94
2023-11-24,Amoxicillin,79
2023-11-25,Amoxicillin,86
2023-11-26,Amoxicillin,105
2023-11-27,Amoxicillin,113
2023-11-28,Amoxicillin,111
2023-11-29,Amoxicillin,106
2023-11-30,Amoxicillin,97
2023-12-01,Amoxicillin,81
2023-12-02,Amoxicillin,79
2023-12-03,Amoxicillin,99
2023-12-04,Amoxicillin,118
2023-12-05,Amoxicillin,118
2023-12-06,Amoxicillin,107
2023-12-07,Amoxicillin,87
2023-12-08,Amoxicillin,77
2023-12-09,Amoxicillin,85
2023-12-10,Amoxicillin,102
2023-12-11,Amoxicillin,114
2023-12-12,Amoxicillin,117
2023-12-13,Amoxicillin,112
2023-12-14,Amoxicillin,89
2023-12-15,Amoxicillin,81
2023-12-16,Amoxicillin,87
2023-12-17,Amoxicillin,93
2023-12-18,Amoxicillin,116
2023-12-19,Amoxicillin,106
2023-12-20,Amoxicillin,108
2023-12-21,Amoxicillin,94
2023-12-22,Amoxicillin,82
2023-12-23,Amoxicillin,88
2023-12-24,Amoxicillin,101
2023-12-25,Amoxicillin,112
2023-12-26,Amoxicillin,111
2023-12-27,Amoxicillin,109
2023-12-28,Amoxicillin,93
2023-12-29,Amoxicillin,71
2023-12-30,Amoxicillin,86
2023-12-31,Amoxicillin,100
2023-01-01,Doxycycline,98
2023-01-02,Doxycycline,117
2023-01-03,Doxycycline,118
2023-01-04,Doxycycline,106
2023-01-05,Doxycycline,84
2023-01-06,Doxycycline,82
2023-01-07,Doxycycline,77
2023-01-08,Doxycycline,96
2023-01-09,Doxycycline,117
2023-01-10,Doxycycline,118
2023-01-11,Doxycycline,117
2023-01-12,Doxycycline,94
2023-01-13,Doxycycline,84
2023-01-14,Doxycycline,88
2023-01-15,Doxycycline,98
2023-01-16,Doxycycline,112
2023-01-17,Doxycycline,113
2023-01-18,Doxycycline,101
2023-01-19,Doxycycline,97
2023-01-20,Doxycycline,77
2023-01-21,Doxycycline,88
2023-01-22,Doxycycline,92
2023-01-23,Doxycycline,114
2023-01-24,Doxycycline,125
2023-01-25,Doxycycline,110
2023-01-26,Doxycycline,92
2023-01-27,Doxycycline,77
2023-01-28,Doxycycline,79
2023-01-29,Doxycycline,99
2023-01-30,Doxycycline,110
2023-01-31,Doxycycline,118
2023-02-01,Doxycycline,113
2023-02-02,Doxycycline,84
2023-02-03,Doxycycline,83
2023-02-04,Doxycycline,89
2023-02-05,Doxycycline,98
2023-02-06,Doxycycline,115
2023-02-07,Doxycycline,117
2023-02-08,Doxycycline,107
2023-02-09,Doxycycline,95
2023-02-10,Doxycycline,84
2023-02-11,Doxycycline,86
2023-02-12,Doxycycline,103
2023-02-13,Doxycycline,116
2023-02-14,Doxycycline,113
2023-02-15,Doxycycline,113
2023-02-16,Doxycycline,86
2023-02-17,Doxycycline,80
2023-02-18,Doxycycline,88
2023-02-19,Doxycycline,92
2023-02-20,Doxycycline,118
2023-02-21,Doxycycline,113
2023-02-22,Doxycycline,111
2023-02-23,Doxycycline,97
2023-02-24,Doxycycline,76
2023-02-25,Doxycycline,80
2023-02-26,Doxycycline,100
2023-02-27,Doxycycline,111
2023-02-28,Doxycycline,108
2023-03-01,Doxycycline,108
2023-03-02,Doxycycline,92
2023-03-03,Doxycycline,78
2023-03-04,Doxycycline,84
2023-03-05,Doxycycline,105
2023-03-06,Doxycycline,113
2023-03-07,Doxycycline,118
2023-03-08,Doxycycline,108
2023-03-09,Doxycycline,89
2023-03-10,Doxycycline,78
2023-03-11,Doxycycline,92
2023-03-12,Doxycycline,100
2023-03-13,Doxycycline,114
2023-03-14,Doxycycline,126
2023-03-15,Doxycycline,114
2023-03-16,Doxycycline,94
2023-03-17,Doxycycline,77
2023-03-18,Doxycycline,98
2023-03-19,Doxycycline,92
2023-03-20,Doxycycline,106
2023-03-21,Doxycycline,121
2023-03-22,Doxycycline,106
2023-03-23,Doxycycline,78
2023-03-24,Doxycycline,79
2023-03-25,Doxycycline,84
2023-03-26,Doxycycline,99
2023-03-27,Doxycycline,117
2023-03-28,Doxycycline,117
2023-03-29,Doxycycline,107
2023-03-30,Doxycycline,97
2023-03-31,Doxycycline,85
2023-04-01,Doxycycline,83
2023-04-02,Doxycycline,102
2023-04-03,Doxycycline,120
2023-04-04,Doxycycline,114
2023-04-05,Doxycycline,110
2023-04-06,Doxycycline,92
2023-04-07,Doxycycline,83
2023-04-08,Doxycycline,79
2023-04-09,Doxycycline,99
2023-04-10,Doxycycline,111
2023-04-11,Doxycycline,121
2023-04-12,Doxycycline,104
2023-04-13,Doxycycline,88
2023-04-14,Doxycycline,81
2023-04-15,Doxycycline,79
2023-04-16,Doxycycline,91
2023-04-17,Doxycycline,120
2023-04-18,Doxycycline,116
2023-04-19,Doxycycline,101
2023-04-20,Doxycycline,85
2023-04-21,Doxycycline,80
2023-04-22,Doxycycline,92
2023-04-23,Doxycycline,99
2023-04-24,Doxycycline,118
2023-04-25,Doxycycline,117
2023-04-26,Doxycycline,109
2023-04-27,Doxycycline,90
2023-04-28,Doxycycline,83
2023-04-29,Doxycycline,78
2023-04-30,Doxycycline,100
2023-05-01,Doxycycline,116
2023-05-02,Doxycycline,121
2023-05-03,Doxycycline,101
2023-05-04,Doxycycline,88
2023-05-05,Doxycycline,83
2023-05-06,Doxycycline,85
2023-05-07,Doxycycline,108
2023-05-08,Doxycycline,112
2023-05-09,Doxycycline,109
2023-05-10,Doxycycline,106
2023-05-11,Doxycycline,78
2023-05-12,Doxycycline,84
2023-05-13,Doxycycline,84
2023-05-14,Doxycycline,101
2023-05-15,Doxycycline,118
2023-05-16,Doxycycline,124
2023-05-17,Doxycycline,95
2023-05-18,Doxycycline,81
2023-05-19,Doxycycline,76
2023-05-20,Doxycycline,82
2023-05-21,Doxycycline,100
2023-05-22,Doxycycline,116
2023-05-23,Doxycycline,120
2023-05-24,Doxycycline,100
2023-05-25,Doxycycline,87
2023-05-26,Doxycycline,78
2023-05-27,Doxycycline,83
2023-05-28,Doxycycline,97
2023-05-29,Doxycycline,116
2023-05-30,Doxycycline,113
2023-05-31,Doxycycline,106
2023-06-01,Doxycycline,93
2023-06-02,Doxycycline,81
2023-06-03,Doxycycline,82
2023-06-04,Doxycycline,98
2023-06-05,Doxycycline,113
2023-06-06,Doxycycline,117
2023-06-07,Doxycycline,106
2023-06-08,Doxycycline,89
2023-06-09,Doxycycline,81
2023-06-10,Doxycycline,85
2023-06-11,Doxycycline,93
2023-06-12,Doxycycline,124
2023-06-13,Doxycycline,116
2023-06-14,Doxycycline,111
2023-06-15,Doxycycline,85
2023-06-16,Doxycycline,87
2023-06-17,Doxycycline,87
2023-06-18,Doxycycline,101
2023-06-19,Doxycycline,114
2023-06-20,Doxycycline,110
2023-06-21,Doxycycline,116
2023-06-22,Doxycycline,95
2023-06-23,Doxycycline,78
2023-06-24,Doxycycline,86
2023-06-25,Doxycycline,93
2023-06-26,Doxycycline,106
2023-06-27,Doxycycline,119
2023-06-28,Doxycycline,104
2023-06-29,Doxycycline,88
2023-06-30,Doxycycline,80
2023-07-01,Doxycycline,78
2023-07-02,Doxycycline,99
2023-07-03,Doxycycline,110
2023-07-04,Doxycycline,124
2023-07-05,Doxycycline,108
2023-07-06,Doxycycline,93
2023-07-07,Doxycycline,71
2023-07-08,Doxycycline,87
2023-07-09,Doxycycline,107
2023-07-10,Doxycycline,116
2023-07-11,Doxycycline,122
2023-07-12,Doxycycline,107
2023-07-13,Doxycycline,93
2023-07-14,Doxycycline,88
2023-07-15,Doxycycline,95
2023-07-16,Doxycycline,101
2023-07-17,Doxycycline,110
2023-07-18,Doxycycline,122
2023-07-19,Doxycycline,102
2023-07-20,Doxycycline,88
2023-07-21,Doxycycline,77
2023-07-22,Doxycycline,94
2023-07-23,Doxycycline,107
2023-07-24,Doxycycline,121
2023-07-25,Doxycycline,123
2023-07-26,Doxycycline,104
2023-07-27,Doxycycline,92
2023-07-28,Doxycycline,89
2023-07-29,Doxycycline,86
2023-07-30,Doxycycline,105
2023-07-31,Doxycycline,107
2023-08-01,Doxycycline,123
2023-08-02,Doxycycline,103
2023-08-03,Doxycycline,90
2023-08-04,Doxycycline,87
2023-08-05,Doxycycline,86
2023-08-06,Doxycycline,104
2023-08-07,Doxycycline,114
2023-08-08,Doxycycline,109
2023-08-09,Doxycycline,104
2023-08-10,Doxycycline,94
2023-08-11,Doxycycline,82
2023-08-12,Doxycycline,92
2023-08-13,Doxycycline,100
2023-08-14,Doxycycline,111
2023-08-15,Doxycycline,119
2023-08-16,Doxycycline,113
2023-08-17,Doxycycline,82
2023-08-18,Doxycycline,82
2023-08-19,Doxycycline,78
2023-08-20,Doxycycline,100
2023-08-21,Doxycycline,119
2023-08-22,Doxycycline,122
2023-08-23,Doxycycline,115
2023-08-24,Doxycycline,92
2023-08-25,Doxycycline,83
2023-08-26,Doxycycline,87
2023-08-27,Doxycycline,95
2023-08-28,Doxycycline,114
2023-08-29,Doxycycline,107
2023-08-30,Doxycycline,110
2023-08-31,Doxycycline,77
2023-09-01,Doxycycline,84
2023-09-02,Doxycycline,92
2023-09-03,Doxycycline,102
2023-09-04,Doxycycline,118
2023-09-05,Doxycycline,125
2023-09-06,Doxycycline,106
2023-09-07,Doxycycline,84
2023-09-08,Doxycycline,80
2023-09-09,Doxycycline,80
2023-09-10,Doxycycline,100
2023-09-11,Doxycycline,116
2023-09-12,Doxycycline,117
2023-09-13,Doxycycline,105
2023-09-14,Doxycycline,80
2023-09-15,Doxycycline,79
2023-09-16,Doxycycline,82
2023-09-17,Doxycycline,98
2023-09-18,Doxycycline,119
2023-09-19,Doxycycline,129
2023-09-20,Doxycycline,106
2023-09-21,Doxycycline,93
2023-09-22,Doxycycline,81
2023-09-23,Doxycycline,90
2023-09-24,Doxycycline,95
2023-09-25,Doxycycline,110
2023-09-26,Doxycycline,115
2023-09-27,Doxycycline,97
2023-09-28,Doxycycline,91
2023-09-29,Doxycycline,75
2023-09-30,Doxycycline,85
2023-10-01,Doxycycline,88
2023-10-02,Doxycycline,115
2023-10-03,Doxycycline,118
2023-10-04,Doxycycline,105
2023-10-05,Doxycycline,96
2023-10-06,Doxycycline,76
2023-10-07,Doxycycline,85
2023-10-08,Doxycycline,96
2023-10-09,Doxycycline,123
2023-10-10,Doxycycline,118
2023-10-11,Doxycycline,112
2023-10-12,Doxycycline,94
2023-10-13,Doxycycline,86
2023-10-14,Doxycycline,85
2023-10-15,Doxycycline,93
2023-10-16,Doxycycline,117
2023-10-17,Doxycycline,120
2023-10-18,Doxycycline,93
2023-10-19,Doxycycline,82
2023-10-20,Doxycycline,84
2023-10-21,Doxycycline,91
2023-10-22,Doxycycline,99
2023-10-23,Doxycycline,119
2023-10-24,Doxycycline,120
2023-10-25,Doxycycline,108
2023-10-26,Doxycycline,90
